"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-11",99.3304,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2002-12",99.13702,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-01",98.77991,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-02",98.5471,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-03",98.49119,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-04",98.55756,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-05",98.6552,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-06",98.63521,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-07",98.62624,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-08",98.78571,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-09",98.9502,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-10",99.05861,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-11",99.19675,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2003-12",99.3246,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-01",99.4071,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-02",99.61485,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-03",99.64416,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-04",99.5997,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-05",99.59177,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-06",99.61642,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-07",99.72778,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-08",99.71453,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-09",99.5712,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-10",99.36198,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-11",99.1998,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2004-12",99.14179,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-01",99.27687,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-02",99.47,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-03",99.57072,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-04",99.60833,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-05",99.45221,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-06",99.32686,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-07",99.28094,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-08",99.16325,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-09",99.20631,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-10",99.45706,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-11",99.76362,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2005-12",100.0174,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-01",100.2052,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-02",100.3793,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-03",100.5741,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-04",100.7222,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-05",100.8174,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-06",100.9611,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-07",101.0435,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-08",101.1067,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-09",101.1888,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-10",101.2298,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-11",101.2889,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2006-12",101.4436,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-01",101.5512,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-02",101.5721,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-03",101.5669,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-04",101.6157,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-05",101.6439,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-06",101.6724,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-07",101.5651,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-08",101.2847,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-09",100.8499,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-10",100.6313,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-11",100.5016,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2007-12",100.3524,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-01",100.1647,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-02",99.99364,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-03",99.85751,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-04",99.60992,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-05",99.34487,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-06",99.06184,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-07",98.78137,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-08",98.84312,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-09",98.96143,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-10",98.95525,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-11",98.92865,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2008-12",98.88848,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-01",98.84581,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-02",98.81119,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-03",98.83734,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-04",99.11358,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-05",99.44664,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-06",99.62685,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-07",99.78207,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-08",100.0034,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-09",100.1599,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-10",100.275,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-11",100.5195,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2009-12",100.7371,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-01",100.8136,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-02",100.6525,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-03",100.3676,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-04",100.0261,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-05",99.90329,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-06",99.91338,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-07",99.98579,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-08",100.0851,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-09",100.0938,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-10",100.1163,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-11",100.1268,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2010-12",100.1408,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-01",100.339,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-02",100.456,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-03",100.4186,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-04",100.288,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-05",100.1038,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-06",99.89474,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-07",99.59377,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-08",99.00851,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-09",98.36109,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-10",97.91737,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-11",97.79798,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2011-12",97.71996,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-01",97.77337,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-02",97.91678,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-03",97.98359,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-04",98.04653,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-05",97.94749,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-06",97.98147,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.29354,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-08",98.47149,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-09",98.4735,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-10",98.22612,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-11",97.83142,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2012-12",97.66498,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-01",97.66523,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-02",97.57462,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-03",97.77579,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-04",98.12755,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-05",98.30131,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-06",98.23605,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-07",98.18855,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-08",98.33562,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-09",98.61247,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.07349,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.61541,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2013-12",100.0242,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.3741,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.6337,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.7795,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.7747,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.7375,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.6617,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.5142,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.3104,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.187,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.1879,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.1781,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.2017,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.327,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.4736,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.6906,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.8157,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.9156,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.9812,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-07",101.0075,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-08",101.0175,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.9755,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.9425,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.9528,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.8836,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.7427,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.5142,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.4036,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.454,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.5372,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.6171,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.5919,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.6469,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.8769,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-10",101.1562,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-11",101.3123,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2016-12",101.3839,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.4647,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-02",101.5427,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.5985,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.5717,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.4549,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.4694,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.5555,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.5809,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.5694,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.6151,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.5952,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.5876,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.5622,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.5075,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.5163,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.4815,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.4013,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.3987,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.3839,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.2507,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.0858,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.8685,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.6061,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.2821,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-01",99.98417,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-02",99.85477,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-03",99.8215,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-04",99.86086,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-05",99.91213,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.0172,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.0451,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-08",99.99049,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-09",99.97569,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.051,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.0753,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.0441,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-01",99.96024,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.74636,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.1339,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.31044,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.12885,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.40633,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.70348,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.85346,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.94865,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-10",99.101,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-11",99.46639,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2020-12",99.8383,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-01",100.0592,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-02",100.246,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-03",100.5695,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-04",100.9324,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-05",101.2593,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-06",101.4316,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-07",101.2149,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-08",100.8935,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-09",100.5309,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-10",99.99223,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-11",99.48654,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2021-12",99.23889,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-01",98.99528,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-02",98.50929,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-03",97.86042,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-04",97.40228,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-05",97.18665,
"NLD","CCI","AMPLITUD","LTRENDIDX","M","2022-06",96.88392,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-08",101.57,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-09",101.67,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-10",101.72,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-11",101.9112,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1972-12",101.4972,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-01",101.0978,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-02",100.7447,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-03",100.4742,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-04",100.2687,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-05",100.1209,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-06",100.0328,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-07",99.95713,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-08",99.83918,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-09",99.64577,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-10",99.43675,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-11",99.29434,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1973-12",99.26814,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-01",99.25339,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-02",99.09397,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-03",98.67383,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-04",98.15309,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-05",97.75282,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-06",97.64036,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-07",97.6942,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-08",97.75896,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-09",97.73399,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-10",97.65118,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-11",97.5745,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1974-12",97.5575,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-01",97.59464,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-02",97.68278,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-03",97.82847,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-04",98.00433,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-05",98.18423,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-06",98.34829,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-07",98.4838,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-08",98.56546,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-09",98.56393,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-10",98.50842,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-11",98.43493,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1975-12",98.38828,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-01",98.44241,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-02",98.73226,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-03",99.38496,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-04",100.2153,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-05",100.9983,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-06",101.5641,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-07",101.94,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-08",102.13,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-09",102.0837,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-10",101.8515,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-11",101.4321,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1976-12",100.8075,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-01",100.163,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-02",99.75626,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-03",99.80435,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-04",100.1343,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-05",100.5549,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-06",100.9472,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-07",101.2637,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-08",101.4565,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-09",101.4808,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-10",101.4221,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-11",101.3695,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1977-12",101.372,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-01",101.3887,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-02",101.3481,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-03",101.1925,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-04",100.9809,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-05",100.7869,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-06",100.6527,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-07",100.5261,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-08",100.3262,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-09",100.0013,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-10",99.66048,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-11",99.47376,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1978-12",99.58904,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-01",99.89423,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-02",100.2601,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-03",100.5933,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-04",100.8283,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-05",100.8675,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-06",100.6186,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-07",100.2286,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-08",99.86969,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-09",99.66742,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-10",99.59653,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-11",99.63168,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1979-12",99.7664,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-01",99.9263,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-02",100.0283,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-03",100.0147,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-04",99.94557,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-05",99.89885,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-06",99.92615,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-07",99.98629,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-08",100.014,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-09",99.95576,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-10",99.8381,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-11",99.68771,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1980-12",99.51093,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-01",99.30608,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-02",99.05439,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-03",98.73917,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-04",98.41163,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-05",98.14503,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-06",98.00107,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-07",97.93521,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-08",97.90247,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-09",97.8849,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-10",97.88598,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-11",97.93049,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1981-12",98.04553,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-01",98.19826,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-02",98.34481,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-03",98.44162,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-04",98.46281,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-05",98.35617,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-06",98.07478,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-07",97.73637,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-08",97.49516,
"CHE","CCI","AMPLITUD","LTRENDIDX","M","1982-09",97.4707,
