Order Date,Category,Sub-Category,Sales,Quantity
2016-01-27,Office Supplies,Art,0.0,0.0
2016-01-27,Office Supplies,Paper,0.0,0.0
2016-01-27,Furniture,Chairs,0.0,0.0
2016-01-27,Furniture,Tables,0.0,0.0
2016-01-27,Technology,Phones,0.0,0.0
2016-01-27,Office Supplies,Envelopes,0.0,0.0
2016-01-27,Office Supplies,Storage,0.0,0.0
2016-01-27,Technology,Copiers,0.0,0.0
2016-01-27,Office Supplies,Binders,0.0,0.0
2016-01-27,Office Supplies,Labels,0.0,0.0
2016-01-27,Office Supplies,Appliances,0.0,0.0
2016-01-27,Furniture,Furnishings,0.0,0.0
2016-01-27,Office Supplies,Fasteners,0.0,0.0
2016-01-27,Technology,Machines,0.0,0.0
2016-01-27,Office Supplies,Supplies,0.0,0.0
2016-01-28,Office Supplies,Fasteners,0.0,0.0
2016-01-28,Furniture,Bookcases,0.0,0.0
2016-01-28,Furniture,Furnishings,0.0,0.0
2016-01-28,Office Supplies,Storage,0.0,0.0
2016-01-28,Office Supplies,Labels,0.0,0.0
2016-01-28,Technology,Phones,0.0,0.0
2016-01-28,Furniture,Chairs,0.0,0.0
2016-01-28,Technology,Machines,0.0,0.0
2016-01-28,Office Supplies,Supplies,0.0,0.0
2016-01-28,Technology,Accessories,0.0,0.0
2016-01-28,Office Supplies,Binders,0.0,0.0
2016-01-28,Technology,Copiers,0.0,0.0
2016-01-28,Furniture,Tables,0.0,0.0
2016-01-28,Office Supplies,Appliances,0.0,0.0
2016-01-28,Office Supplies,Envelopes,0.0,0.0
2016-01-28,Office Supplies,Art,39.68,2.0
2016-01-28,Office Supplies,Paper,0.0,0.0
2016-01-29,Office Supplies,Appliances,0.0,0.0
2016-01-29,Furniture,Chairs,0.0,0.0
2016-01-29,Technology,Phones,0.0,0.0
2016-01-29,Technology,Accessories,0.0,0.0
2016-01-29,Office Supplies,Supplies,0.0,0.0
2016-01-29,Furniture,Bookcases,0.0,0.0
2016-01-29,Technology,Machines,0.0,0.0
2016-01-29,Technology,Copiers,0.0,0.0
2016-01-29,Office Supplies,Art,0.0,0.0
2016-01-29,Office Supplies,Binders,0.0,0.0
2016-01-29,Office Supplies,Envelopes,0.0,0.0
2016-01-29,Office Supplies,Fasteners,0.0,0.0
2016-01-29,Office Supplies,Labels,0.0,0.0
2016-01-29,Office Supplies,Paper,0.0,0.0
2016-01-29,Furniture,Tables,0.0,0.0
2016-01-29,Office Supplies,Storage,0.0,0.0
2016-01-29,Furniture,Furnishings,0.0,0.0
2016-01-30,Furniture,Furnishings,0.0,0.0
2016-01-30,Office Supplies,Fasteners,0.0,0.0
2016-01-30,Office Supplies,Supplies,0.0,0.0
2016-01-30,Furniture,Tables,626.0999999999999,3.0
2016-01-30,Technology,Accessories,0.0,0.0
2016-01-30,Technology,Copiers,0.0,0.0
2016-01-30,Technology,Phones,1439.968,4.0
2016-01-30,Furniture,Bookcases,48.58,1.0
2016-01-30,Office Supplies,Labels,26.01,9.0
2016-01-30,Office Supplies,Art,0.0,0.0
2016-01-30,Office Supplies,Binders,69.96799999999999,7.0
2016-01-30,Office Supplies,Envelopes,0.0,0.0
2016-01-30,Technology,Machines,0.0,0.0
2016-01-30,Office Supplies,Paper,156.512,4.0
2016-01-30,Office Supplies,Appliances,0.0,0.0
2016-01-30,Office Supplies,Storage,305.01,9.0
2016-01-30,Furniture,Chairs,435.16800000000006,4.0
2016-01-31,Furniture,Tables,0.0,0.0
2016-01-31,Office Supplies,Art,0.0,0.0
2016-01-31,Furniture,Bookcases,0.0,0.0
2016-01-31,Office Supplies,Storage,0.0,0.0
2016-01-31,Office Supplies,Binders,1270.99,1.0
2016-01-31,Technology,Phones,109.59200000000001,1.0
2016-01-31,Technology,Machines,0.0,0.0
2016-01-31,Office Supplies,Labels,0.0,0.0
2016-01-31,Furniture,Chairs,0.0,0.0
2016-01-31,Office Supplies,Envelopes,148.72,10.0
2016-01-31,Office Supplies,Fasteners,0.0,0.0
2016-01-31,Technology,Copiers,0.0,0.0
2016-01-31,Office Supplies,Paper,72.25200000000001,8.0
2016-01-31,Office Supplies,Appliances,0.0,0.0
2016-01-31,Technology,Accessories,0.0,0.0
2016-01-31,Office Supplies,Supplies,0.0,0.0
2016-01-31,Furniture,Furnishings,0.0,0.0
2016-02-01,Technology,Machines,0.0,0.0
2016-02-01,Office Supplies,Appliances,0.0,0.0
2016-02-01,Office Supplies,Art,0.0,0.0
2016-02-01,Furniture,Chairs,0.0,0.0
2016-02-01,Office Supplies,Binders,0.0,0.0
2016-02-01,Office Supplies,Storage,56.449999999999996,5.0
2016-02-01,Office Supplies,Envelopes,0.0,0.0
2016-02-01,Technology,Accessories,0.0,0.0
2016-02-01,Office Supplies,Paper,105.52,4.0
2016-02-01,Office Supplies,Labels,0.0,0.0
2016-02-01,Office Supplies,Fasteners,0.0,0.0
2016-02-01,Furniture,Bookcases,0.0,0.0
2016-02-01,Technology,Copiers,0.0,0.0
2016-02-01,Furniture,Tables,0.0,0.0
2016-02-01,Office Supplies,Supplies,0.0,0.0
2016-02-01,Technology,Phones,0.0,0.0
2016-02-01,Furniture,Furnishings,0.0,0.0
2016-02-02,Technology,Accessories,0.0,0.0
2016-02-02,Office Supplies,Paper,0.0,0.0
2016-02-02,Furniture,Bookcases,0.0,0.0
2016-02-02,Office Supplies,Storage,117.96,2.0
2016-02-02,Furniture,Furnishings,92.474,9.0
2016-02-02,Office Supplies,Labels,0.0,0.0
2016-02-02,Furniture,Chairs,0.0,0.0
2016-02-02,Office Supplies,Fasteners,0.0,0.0
2016-02-02,Office Supplies,Appliances,0.0,0.0
2016-02-02,Office Supplies,Envelopes,0.0,0.0
2016-02-02,Technology,Copiers,0.0,0.0
2016-02-02,Office Supplies,Binders,36.4,8.0
2016-02-02,Office Supplies,Supplies,0.0,0.0
2016-02-02,Office Supplies,Art,0.0,0.0
2016-02-02,Furniture,Tables,0.0,0.0
2016-02-02,Technology,Phones,0.0,0.0
2016-02-02,Technology,Machines,8749.95,5.0
2016-02-03,Office Supplies,Paper,0.0,0.0
2016-02-03,Technology,Phones,0.0,0.0
2016-02-03,Technology,Copiers,0.0,0.0
2016-02-03,Office Supplies,Art,0.0,0.0
2016-02-03,Technology,Accessories,0.0,0.0
2016-02-03,Office Supplies,Labels,0.0,0.0
2016-02-03,Furniture,Tables,0.0,0.0
2016-02-03,Office Supplies,Supplies,0.0,0.0
2016-02-03,Furniture,Furnishings,0.0,0.0
2016-02-03,Furniture,Bookcases,0.0,0.0
2016-02-03,Office Supplies,Binders,0.0,0.0
2016-02-03,Office Supplies,Storage,0.0,0.0
2016-02-03,Office Supplies,Fasteners,0.0,0.0
2016-02-03,Office Supplies,Envelopes,0.0,0.0
2016-02-03,Office Supplies,Appliances,0.0,0.0
2016-02-03,Technology,Machines,0.0,0.0
2016-02-03,Furniture,Chairs,866.4,4.0
2016-02-04,Office Supplies,Supplies,0.0,0.0
2016-02-04,Furniture,Tables,0.0,0.0
2016-02-04,Office Supplies,Fasteners,0.0,0.0
2016-02-04,Office Supplies,Appliances,0.0,0.0
2016-02-04,Technology,Phones,90.48,2.0
2016-02-04,Office Supplies,Envelopes,0.0,0.0
2016-02-04,Furniture,Furnishings,14.368000000000002,2.0
2016-02-04,Office Supplies,Art,0.0,0.0
2016-02-04,Technology,Copiers,0.0,0.0
2016-02-04,Office Supplies,Binders,0.0,0.0
2016-02-04,Office Supplies,Paper,0.0,0.0
2016-02-04,Furniture,Chairs,0.0,0.0
2016-02-04,Technology,Machines,0.0,0.0
2016-02-04,Office Supplies,Labels,0.0,0.0
2016-02-04,Technology,Accessories,0.0,0.0
2016-02-04,Furniture,Bookcases,0.0,0.0
2016-02-04,Office Supplies,Storage,93.02,2.0
2016-02-05,Technology,Copiers,0.0,0.0
2016-02-05,Furniture,Tables,557.728,4.0
2016-02-05,Office Supplies,Supplies,0.0,0.0
2016-02-05,Office Supplies,Fasteners,9.45,5.0
2016-02-05,Office Supplies,Appliances,0.0,0.0
2016-02-05,Furniture,Chairs,0.0,0.0
2016-02-05,Office Supplies,Envelopes,167.96,2.0
2016-02-05,Furniture,Furnishings,18.84,3.0
2016-02-05,Office Supplies,Storage,421.96,7.0
2016-02-05,Technology,Machines,0.0,0.0
2016-02-05,Office Supplies,Paper,814.18,19.0
2016-02-05,Technology,Accessories,0.0,0.0
2016-02-05,Furniture,Bookcases,239.98,2.0
2016-02-05,Technology,Phones,749.6480000000001,10.0
2016-02-05,Office Supplies,Art,0.0,0.0
2016-02-05,Office Supplies,Binders,0.0,0.0
2016-02-05,Office Supplies,Labels,14.73,3.0
2016-02-06,Office Supplies,Paper,0.0,0.0
2016-02-06,Office Supplies,Envelopes,0.0,0.0
2016-02-06,Furniture,Tables,0.0,0.0
2016-02-06,Furniture,Bookcases,0.0,0.0
2016-02-06,Office Supplies,Art,0.0,0.0
2016-02-06,Office Supplies,Appliances,0.0,0.0
2016-02-06,Furniture,Chairs,0.0,0.0
2016-02-06,Technology,Accessories,0.0,0.0
2016-02-06,Office Supplies,Binders,0.0,0.0
2016-02-06,Office Supplies,Fasteners,0.0,0.0
2016-02-06,Office Supplies,Labels,0.0,0.0
2016-02-06,Technology,Copiers,0.0,0.0
2016-02-06,Office Supplies,Supplies,0.0,0.0
2016-02-06,Technology,Phones,0.0,0.0
2016-02-06,Technology,Machines,0.0,0.0
2016-02-06,Furniture,Furnishings,132.22400000000002,4.0
2016-02-06,Office Supplies,Storage,0.0,0.0
2016-02-07,Office Supplies,Paper,30.352,2.0
2016-02-07,Office Supplies,Appliances,0.0,0.0
2016-02-07,Office Supplies,Supplies,0.0,0.0
2016-02-07,Office Supplies,Storage,0.0,0.0
2016-02-07,Office Supplies,Fasteners,0.0,0.0
2016-02-07,Office Supplies,Envelopes,0.0,0.0
2016-02-07,Furniture,Tables,0.0,0.0
2016-02-07,Office Supplies,Art,0.0,0.0
2016-02-07,Furniture,Bookcases,0.0,0.0
2016-02-07,Office Supplies,Labels,7.83,3.0
2016-02-07,Technology,Machines,0.0,0.0
2016-02-07,Technology,Accessories,100.0,4.0
2016-02-07,Office Supplies,Binders,0.0,0.0
2016-02-07,Furniture,Chairs,0.0,0.0
2016-02-07,Technology,Phones,623.96,5.0
2016-02-07,Technology,Copiers,0.0,0.0
2016-02-07,Furniture,Furnishings,0.0,0.0
2016-02-08,Office Supplies,Storage,0.0,0.0
2016-02-08,Technology,Phones,1127.976,3.0
2016-02-08,Furniture,Tables,0.0,0.0
2016-02-08,Furniture,Chairs,241.49999999999997,4.0
2016-02-08,Office Supplies,Envelopes,0.0,0.0
2016-02-08,Technology,Machines,0.0,0.0
2016-02-08,Technology,Copiers,0.0,0.0
2016-02-08,Office Supplies,Paper,0.0,0.0
2016-02-08,Furniture,Bookcases,0.0,0.0
2016-02-08,Office Supplies,Supplies,0.0,0.0
2016-02-08,Office Supplies,Art,0.0,0.0
2016-02-08,Office Supplies,Binders,0.0,0.0
2016-02-08,Office Supplies,Labels,0.0,0.0
2016-02-08,Office Supplies,Appliances,0.0,0.0
2016-02-08,Furniture,Furnishings,0.0,0.0
2016-02-08,Office Supplies,Fasteners,0.0,0.0
2016-02-08,Technology,Accessories,0.0,0.0
2016-02-09,Furniture,Furnishings,0.0,0.0
2016-02-09,Office Supplies,Labels,0.0,0.0
2016-02-09,Furniture,Tables,0.0,0.0
2016-02-09,Office Supplies,Supplies,0.0,0.0
2016-02-09,Technology,Copiers,0.0,0.0
2016-02-09,Office Supplies,Envelopes,0.0,0.0
2016-02-09,Technology,Phones,0.0,0.0
2016-02-09,Office Supplies,Appliances,0.0,0.0
2016-02-09,Office Supplies,Binders,0.0,0.0
2016-02-09,Furniture,Chairs,0.0,0.0
2016-02-09,Office Supplies,Fasteners,0.0,0.0
2016-02-09,Office Supplies,Paper,0.0,0.0
2016-02-09,Office Supplies,Storage,0.0,0.0
2016-02-09,Technology,Machines,0.0,0.0
2016-02-09,Office Supplies,Art,0.0,0.0
2016-02-09,Technology,Accessories,121.83,5.0
2016-02-09,Furniture,Bookcases,0.0,0.0
2016-02-10,Furniture,Furnishings,0.0,0.0
2016-02-10,Furniture,Tables,0.0,0.0
2016-02-10,Office Supplies,Supplies,0.0,0.0
2016-02-10,Office Supplies,Art,0.0,0.0
2016-02-10,Office Supplies,Labels,0.0,0.0
2016-02-10,Technology,Copiers,0.0,0.0
2016-02-10,Office Supplies,Envelopes,0.0,0.0
2016-02-10,Technology,Phones,0.0,0.0
2016-02-10,Technology,Accessories,0.0,0.0
2016-02-10,Office Supplies,Binders,0.0,0.0
2016-02-10,Office Supplies,Appliances,0.0,0.0
2016-02-10,Office Supplies,Paper,0.0,0.0
2016-02-10,Furniture,Bookcases,0.0,0.0
2016-02-10,Technology,Machines,0.0,0.0
2016-02-10,Office Supplies,Fasteners,0.0,0.0
2016-02-10,Furniture,Chairs,0.0,0.0
2016-02-10,Office Supplies,Storage,0.0,0.0
2016-02-11,Technology,Phones,69.93,7.0
2016-02-11,Office Supplies,Art,0.0,0.0
2016-02-11,Office Supplies,Paper,0.0,0.0
2016-02-11,Furniture,Tables,0.0,0.0
2016-02-11,Office Supplies,Supplies,0.0,0.0
2016-02-11,Technology,Machines,0.0,0.0
2016-02-11,Office Supplies,Labels,0.0,0.0
2016-02-11,Furniture,Chairs,0.0,0.0
2016-02-11,Office Supplies,Storage,0.0,0.0
2016-02-11,Office Supplies,Envelopes,0.0,0.0
2016-02-11,Technology,Accessories,0.0,0.0
2016-02-11,Office Supplies,Fasteners,0.0,0.0
2016-02-11,Technology,Copiers,0.0,0.0
2016-02-11,Office Supplies,Binders,0.0,0.0
2016-02-11,Office Supplies,Appliances,0.0,0.0
2016-02-11,Furniture,Bookcases,0.0,0.0
2016-02-11,Furniture,Furnishings,0.0,0.0
2016-02-12,Technology,Accessories,0.0,0.0
2016-02-12,Technology,Machines,0.0,0.0
2016-02-12,Office Supplies,Paper,0.0,0.0
2016-02-12,Office Supplies,Labels,0.0,0.0
2016-02-12,Office Supplies,Supplies,0.0,0.0
2016-02-12,Office Supplies,Binders,15.92,4.0
2016-02-12,Office Supplies,Appliances,0.0,0.0
2016-02-12,Technology,Phones,0.0,0.0
2016-02-12,Technology,Copiers,0.0,0.0
2016-02-12,Office Supplies,Storage,1350.1200000000001,6.0
2016-02-12,Furniture,Chairs,0.0,0.0
2016-02-12,Office Supplies,Art,0.0,0.0
2016-02-12,Office Supplies,Fasteners,0.0,0.0
2016-02-12,Furniture,Tables,0.0,0.0
2016-02-12,Office Supplies,Envelopes,0.0,0.0
2016-02-12,Furniture,Bookcases,0.0,0.0
2016-02-12,Furniture,Furnishings,0.0,0.0
2016-02-13,Office Supplies,Storage,0.0,0.0
2016-02-13,Office Supplies,Art,0.0,0.0
2016-02-13,Office Supplies,Paper,146.82,3.0
2016-02-13,Office Supplies,Labels,0.0,0.0
2016-02-13,Technology,Accessories,0.0,0.0
2016-02-13,Office Supplies,Fasteners,0.0,0.0
2016-02-13,Office Supplies,Appliances,0.0,0.0
2016-02-13,Office Supplies,Binders,0.0,0.0
2016-02-13,Technology,Copiers,0.0,0.0
2016-02-13,Furniture,Furnishings,0.0,0.0
2016-02-13,Furniture,Bookcases,0.0,0.0
2016-02-13,Technology,Phones,0.0,0.0
2016-02-13,Furniture,Tables,0.0,0.0
2016-02-13,Office Supplies,Supplies,0.0,0.0
2016-02-13,Office Supplies,Envelopes,0.0,0.0
2016-02-13,Furniture,Chairs,0.0,0.0
2016-02-13,Technology,Machines,0.0,0.0
2016-02-14,Furniture,Furnishings,10.56,6.0
2016-02-14,Office Supplies,Supplies,0.0,0.0
2016-02-14,Technology,Accessories,0.0,0.0
2016-02-14,Office Supplies,Appliances,0.0,0.0
2016-02-14,Furniture,Tables,550.431,3.0
2016-02-14,Office Supplies,Fasteners,0.0,0.0
2016-02-14,Office Supplies,Paper,4.77,1.0
2016-02-14,Furniture,Bookcases,0.0,0.0
2016-02-14,Office Supplies,Binders,0.0,0.0
2016-02-14,Technology,Machines,0.0,0.0
2016-02-14,Technology,Phones,0.0,0.0
2016-02-14,Furniture,Chairs,0.0,0.0
2016-02-14,Office Supplies,Envelopes,0.0,0.0
2016-02-14,Office Supplies,Storage,0.0,0.0
2016-02-14,Office Supplies,Art,272.16,10.0
2016-02-14,Technology,Copiers,0.0,0.0
2016-02-14,Office Supplies,Labels,0.0,0.0
2016-02-15,Office Supplies,Fasteners,8.72,4.0
2016-02-15,Technology,Phones,0.0,0.0
2016-02-15,Office Supplies,Supplies,0.0,0.0
2016-02-15,Office Supplies,Appliances,0.0,0.0
2016-02-15,Office Supplies,Envelopes,0.0,0.0
2016-02-15,Office Supplies,Labels,0.0,0.0
2016-02-15,Furniture,Furnishings,0.0,0.0
2016-02-15,Technology,Machines,0.0,0.0
2016-02-15,Technology,Copiers,0.0,0.0
2016-02-15,Furniture,Tables,0.0,0.0
2016-02-15,Furniture,Bookcases,0.0,0.0
2016-02-15,Office Supplies,Paper,0.0,0.0
2016-02-15,Technology,Accessories,0.0,0.0
2016-02-15,Furniture,Chairs,0.0,0.0
2016-02-15,Office Supplies,Storage,0.0,0.0
2016-02-15,Office Supplies,Binders,398.352,3.0
2016-02-15,Office Supplies,Art,0.0,0.0
2016-02-16,Office Supplies,Appliances,92.06399999999998,6.0
2016-02-16,Office Supplies,Labels,0.0,0.0
2016-02-16,Office Supplies,Art,0.0,0.0
2016-02-16,Technology,Machines,0.0,0.0
2016-02-16,Furniture,Tables,0.0,0.0
2016-02-16,Technology,Phones,0.0,0.0
2016-02-16,Office Supplies,Fasteners,6.976000000000001,4.0
2016-02-16,Office Supplies,Binders,5.8,1.0
2016-02-16,Furniture,Furnishings,318.08,4.0
2016-02-16,Office Supplies,Paper,5.184000000000001,1.0
2016-02-16,Technology,Accessories,89.97,3.0
2016-02-16,Office Supplies,Storage,0.0,0.0
2016-02-16,Office Supplies,Envelopes,0.0,0.0
2016-02-16,Furniture,Chairs,617.5640000000001,8.0
2016-02-16,Office Supplies,Supplies,0.0,0.0
2016-02-16,Furniture,Bookcases,0.0,0.0
2016-02-16,Technology,Copiers,0.0,0.0
2016-02-17,Technology,Phones,0.0,0.0
2016-02-17,Technology,Accessories,0.0,0.0
2016-02-17,Technology,Machines,0.0,0.0
2016-02-17,Office Supplies,Labels,0.0,0.0
2016-02-17,Furniture,Furnishings,0.0,0.0
2016-02-17,Furniture,Bookcases,0.0,0.0
2016-02-17,Office Supplies,Supplies,0.0,0.0
2016-02-17,Furniture,Chairs,0.0,0.0
2016-02-17,Office Supplies,Storage,0.0,0.0
2016-02-17,Office Supplies,Envelopes,0.0,0.0
2016-02-17,Office Supplies,Paper,0.0,0.0
2016-02-17,Furniture,Tables,0.0,0.0
2016-02-17,Technology,Copiers,0.0,0.0
2016-02-17,Office Supplies,Fasteners,0.0,0.0
2016-02-17,Office Supplies,Binders,0.0,0.0
2016-02-17,Office Supplies,Art,0.0,0.0
2016-02-17,Office Supplies,Appliances,0.0,0.0
2016-02-18,Technology,Copiers,0.0,0.0
2016-02-18,Office Supplies,Storage,0.0,0.0
2016-02-18,Technology,Accessories,0.0,0.0
2016-02-18,Office Supplies,Paper,0.0,0.0
2016-02-18,Technology,Machines,0.0,0.0
2016-02-18,Furniture,Tables,0.0,0.0
2016-02-18,Office Supplies,Envelopes,0.0,0.0
2016-02-18,Office Supplies,Binders,0.0,0.0
2016-02-18,Office Supplies,Supplies,0.0,0.0
2016-02-18,Furniture,Furnishings,0.0,0.0
2016-02-18,Office Supplies,Labels,0.0,0.0
2016-02-18,Office Supplies,Fasteners,0.0,0.0
2016-02-18,Technology,Phones,0.0,0.0
2016-02-18,Furniture,Chairs,0.0,0.0
2016-02-18,Furniture,Bookcases,0.0,0.0
2016-02-18,Office Supplies,Appliances,0.0,0.0
2016-02-18,Office Supplies,Art,0.0,0.0
2016-02-19,Furniture,Bookcases,0.0,0.0
2016-02-19,Technology,Machines,0.0,0.0
2016-02-19,Technology,Accessories,0.0,0.0
2016-02-19,Office Supplies,Binders,0.0,0.0
2016-02-19,Office Supplies,Art,0.0,0.0
2016-02-19,Office Supplies,Appliances,0.0,0.0
2016-02-19,Office Supplies,Envelopes,0.0,0.0
2016-02-19,Technology,Phones,0.0,0.0
2016-02-19,Office Supplies,Supplies,25.71,3.0
2016-02-19,Office Supplies,Fasteners,0.0,0.0
2016-02-19,Office Supplies,Labels,8.67,3.0
2016-02-19,Furniture,Furnishings,44.46,2.0
2016-02-19,Furniture,Tables,0.0,0.0
2016-02-19,Office Supplies,Storage,242.94,3.0
2016-02-19,Furniture,Chairs,0.0,0.0
2016-02-19,Office Supplies,Paper,70.88,2.0
2016-02-19,Technology,Copiers,0.0,0.0
2016-02-20,Furniture,Bookcases,0.0,0.0
2016-02-20,Technology,Accessories,0.0,0.0
2016-02-20,Office Supplies,Paper,16.496000000000002,2.0
2016-02-20,Office Supplies,Appliances,0.0,0.0
2016-02-20,Office Supplies,Binders,0.0,0.0
2016-02-20,Furniture,Tables,0.0,0.0
2016-02-20,Office Supplies,Art,0.0,0.0
2016-02-20,Technology,Copiers,0.0,0.0
2016-02-20,Furniture,Chairs,0.0,0.0
2016-02-20,Office Supplies,Fasteners,0.0,0.0
2016-02-20,Technology,Phones,0.0,0.0
2016-02-20,Office Supplies,Envelopes,0.0,0.0
2016-02-20,Office Supplies,Supplies,0.0,0.0
2016-02-20,Furniture,Furnishings,0.0,0.0
2016-02-20,Office Supplies,Labels,0.0,0.0
2016-02-20,Office Supplies,Storage,0.0,0.0
2016-02-20,Technology,Machines,0.0,0.0
2016-02-21,Technology,Copiers,0.0,0.0
2016-02-21,Office Supplies,Art,0.0,0.0
2016-02-21,Furniture,Tables,0.0,0.0
2016-02-21,Office Supplies,Storage,1177.976,11.0
2016-02-21,Office Supplies,Appliances,0.0,0.0
2016-02-21,Office Supplies,Labels,0.0,0.0
2016-02-21,Office Supplies,Binders,88.43,16.0
2016-02-21,Technology,Phones,39.98,2.0
2016-02-21,Office Supplies,Paper,0.0,0.0
2016-02-21,Technology,Machines,0.0,0.0
2016-02-21,Office Supplies,Supplies,0.0,0.0
2016-02-21,Technology,Accessories,12.99,1.0
2016-02-21,Furniture,Bookcases,0.0,0.0
2016-02-21,Office Supplies,Fasteners,0.0,0.0
2016-02-21,Furniture,Furnishings,204.74999999999997,12.0
2016-02-21,Furniture,Chairs,0.0,0.0
2016-02-21,Office Supplies,Envelopes,0.0,0.0
2016-02-22,Office Supplies,Binders,0.0,0.0
2016-02-22,Office Supplies,Paper,0.0,0.0
2016-02-22,Furniture,Tables,0.0,0.0
2016-02-22,Technology,Accessories,36.24,1.0
2016-02-22,Office Supplies,Envelopes,0.0,0.0
2016-02-22,Office Supplies,Storage,0.0,0.0
2016-02-22,Technology,Copiers,0.0,0.0
2016-02-22,Technology,Machines,0.0,0.0
2016-02-22,Office Supplies,Art,0.0,0.0
2016-02-22,Office Supplies,Fasteners,10.649999999999999,3.0
2016-02-22,Technology,Phones,445.96000000000004,5.0
2016-02-22,Furniture,Chairs,0.0,0.0
2016-02-22,Office Supplies,Appliances,490.32,9.0
2016-02-22,Furniture,Bookcases,0.0,0.0
2016-02-22,Furniture,Furnishings,0.0,0.0
2016-02-22,Office Supplies,Labels,0.0,0.0
2016-02-22,Office Supplies,Supplies,0.0,0.0
2016-02-23,Technology,Machines,0.0,0.0
2016-02-23,Technology,Accessories,0.0,0.0
2016-02-23,Office Supplies,Labels,0.0,0.0
2016-02-23,Office Supplies,Storage,0.0,0.0
2016-02-23,Technology,Phones,0.0,0.0
2016-02-23,Office Supplies,Paper,0.0,0.0
2016-02-23,Furniture,Furnishings,0.0,0.0
2016-02-23,Office Supplies,Fasteners,0.0,0.0
2016-02-23,Office Supplies,Envelopes,57.576,3.0
2016-02-23,Office Supplies,Art,0.0,0.0
2016-02-23,Furniture,Bookcases,0.0,0.0
2016-02-23,Office Supplies,Supplies,0.0,0.0
2016-02-23,Office Supplies,Binders,0.0,0.0
2016-02-23,Technology,Copiers,0.0,0.0
2016-02-23,Office Supplies,Appliances,0.0,0.0
2016-02-23,Furniture,Tables,0.0,0.0
2016-02-23,Furniture,Chairs,0.0,0.0
2016-02-24,Technology,Accessories,0.0,0.0
2016-02-24,Furniture,Chairs,0.0,0.0
2016-02-24,Technology,Copiers,0.0,0.0
2016-02-24,Technology,Phones,0.0,0.0
2016-02-24,Office Supplies,Envelopes,0.0,0.0
2016-02-24,Furniture,Furnishings,0.0,0.0
2016-02-24,Office Supplies,Storage,0.0,0.0
2016-02-24,Office Supplies,Fasteners,0.0,0.0
2016-02-24,Office Supplies,Appliances,0.0,0.0
2016-02-24,Office Supplies,Art,0.0,0.0
2016-02-24,Furniture,Tables,0.0,0.0
2016-02-24,Office Supplies,Labels,0.0,0.0
2016-02-24,Office Supplies,Supplies,0.0,0.0
2016-02-24,Office Supplies,Binders,0.0,0.0
2016-02-24,Furniture,Bookcases,0.0,0.0
2016-02-24,Office Supplies,Paper,0.0,0.0
2016-02-24,Technology,Machines,0.0,0.0
2016-02-25,Office Supplies,Supplies,0.0,0.0
2016-02-25,Office Supplies,Appliances,0.0,0.0
2016-02-25,Office Supplies,Envelopes,46.72,5.0
2016-02-25,Furniture,Bookcases,0.0,0.0
2016-02-25,Furniture,Furnishings,0.0,0.0
2016-02-25,Office Supplies,Fasteners,0.0,0.0
2016-02-25,Technology,Copiers,0.0,0.0
2016-02-25,Furniture,Tables,0.0,0.0
2016-02-25,Office Supplies,Paper,0.0,0.0
2016-02-25,Office Supplies,Labels,0.0,0.0
2016-02-25,Office Supplies,Binders,0.0,0.0
2016-02-25,Technology,Accessories,0.0,0.0
2016-02-25,Office Supplies,Art,0.0,0.0
2016-02-25,Office Supplies,Storage,0.0,0.0
2016-02-25,Technology,Machines,0.0,0.0
2016-02-25,Technology,Phones,0.0,0.0
2016-02-25,Furniture,Chairs,0.0,0.0
2016-02-26,Office Supplies,Storage,0.0,0.0
2016-02-26,Technology,Copiers,0.0,0.0
2016-02-26,Furniture,Chairs,0.0,0.0
2016-02-26,Technology,Phones,0.0,0.0
2016-02-26,Office Supplies,Fasteners,0.0,0.0
2016-02-26,Office Supplies,Paper,0.0,0.0
2016-02-26,Office Supplies,Art,0.0,0.0
2016-02-26,Office Supplies,Labels,0.0,0.0
2016-02-26,Office Supplies,Envelopes,0.0,0.0
2016-02-26,Furniture,Furnishings,0.0,0.0
2016-02-26,Office Supplies,Appliances,0.0,0.0
2016-02-26,Office Supplies,Binders,0.0,0.0
2016-02-26,Furniture,Tables,0.0,0.0
2016-02-26,Furniture,Bookcases,0.0,0.0
2016-02-26,Office Supplies,Supplies,0.0,0.0
2016-02-26,Technology,Accessories,0.0,0.0
2016-02-26,Technology,Machines,0.0,0.0
2016-02-27,Office Supplies,Binders,56.82000000000001,3.0
2016-02-27,Technology,Accessories,0.0,0.0
2016-02-27,Office Supplies,Fasteners,0.0,0.0
2016-02-27,Office Supplies,Storage,0.0,0.0
2016-02-27,Technology,Phones,0.0,0.0
2016-02-27,Office Supplies,Paper,0.0,0.0
2016-02-27,Furniture,Bookcases,0.0,0.0
2016-02-27,Office Supplies,Art,0.0,0.0
2016-02-27,Office Supplies,Labels,0.0,0.0
2016-02-27,Office Supplies,Envelopes,0.0,0.0
2016-02-27,Furniture,Chairs,0.0,0.0
2016-02-27,Furniture,Furnishings,16.192,2.0
2016-02-27,Office Supplies,Supplies,0.0,0.0
2016-02-27,Technology,Machines,0.0,0.0
2016-02-27,Technology,Copiers,0.0,0.0
2016-02-27,Office Supplies,Appliances,170.88,3.0
2016-02-27,Furniture,Tables,0.0,0.0
2016-02-28,Technology,Phones,0.0,0.0
2016-02-28,Furniture,Tables,0.0,0.0
