date,unit_sales_CA_1_HOUSEHOLD_1_HOUSEHOLD_1_416,unit_sales_CA_1_FOODS_2_FOODS_2_044,unit_sales_CA_1_FOODS_3_FOODS_3_030,unit_sales_CA_1_HOBBIES_1_HOBBIES_1_418,unit_sales_CA_1_FOODS_3_FOODS_3_185,unit_sales_CA_1_HOUSEHOLD_1_HOUSEHOLD_1_219,unit_sales_CA_1_FOODS_3_FOODS_3_393,sell_price_CA_1_HOUSEHOLD_1_HOUSEHOLD_1_416,sell_price_CA_1_FOODS_2_FOODS_2_044,sell_price_CA_1_FOODS_3_FOODS_3_030,sell_price_CA_1_HOBBIES_1_HOBBIES_1_418,sell_price_CA_1_FOODS_3_FOODS_3_185,sell_price_CA_1_HOUSEHOLD_1_HOUSEHOLD_1_219,sell_price_CA_1_FOODS_3_FOODS_3_393,year,month,week,weekday,yearmonth,event_name_1,event_name_2,snap_CA,CCI_USA
2013-12-02,1.0,0.0,28.0,0.0,0.0,17.0,6.0,3.66,2.5,1.0,3.98,2.25,6.48,3.5,2013,12,49,Monday,201312,,,1,99.11606
2013-12-03,0.0,0.0,28.0,0.0,1.0,2.0,6.0,3.66,2.5,1.0,3.98,2.25,6.48,3.5,2013,12,49,Tuesday,201312,,,1,99.11606
2013-12-04,0.0,0.0,24.0,0.0,1.0,1.0,0.0,3.66,2.5,1.0,3.98,2.25,6.48,3.5,2013,12,49,Wednesday,201312,,,1,99.11606
2013-12-05,2.0,0.0,25.0,0.0,1.0,6.0,0.0,3.66,2.5,1.0,3.98,2.25,6.48,3.5,2013,12,49,Thursday,201312,Chanukah End,,1,99.11606
2013-12-06,1.0,0.0,27.0,0.0,1.0,5.0,4.0,3.66,2.5,1.0,3.98,2.25,6.48,3.5,2013,12,49,Friday,201312,,,1,99.11606
2013-12-07,1.0,0.0,33.0,0.0,1.0,1.0,6.0,3.66,2.5,1.0,3.98,2.25,6.48,3.5,2013,12,49,Saturday,201312,,,1,99.11606
2013-12-08,1.0,0.0,39.0,2.0,2.0,6.0,1.0,3.66,2.5,1.0,3.98,2.25,6.48,3.5,2013,12,49,Sunday,201312,,,1,99.11606
2013-12-09,2.0,0.0,28.0,0.0,2.0,4.0,1.0,3.66,2.5,1.0,3.98,2.25,6.48,3.5,2013,12,50,Monday,201312,,,1,99.11606
2013-12-10,1.0,0.0,27.0,0.0,2.0,1.0,4.0,3.66,2.5,1.0,3.98,2.25,6.48,3.5,2013,12,50,Tuesday,201312,,,1,99.11606
2013-12-11,1.0,0.0,23.0,0.0,0.0,4.0,5.0,3.66,2.5,1.0,3.98,2.25,6.48,3.5,2013,12,50,Wednesday,201312,,,0,99.11606
2013-12-12,1.0,0.0,31.0,0.0,0.0,3.0,8.0,3.66,2.5,1.0,3.98,2.25,6.48,3.5,2013,12,50,Thursday,201312,,,0,99.11606
2013-12-13,2.0,0.0,19.0,0.0,0.0,0.0,7.0,3.66,2.5,1.0,3.98,2.25,6.48,3.5,2013,12,50,Friday,201312,,,0,99.11606
2013-12-14,2.0,0.0,38.0,0.0,2.0,2.0,5.0,3.66,2.5,1.0,3.98,2.25,6.48,3.5,2013,12,50,Saturday,201312,,,0,99.11606
2013-12-15,1.0,0.0,71.0,0.0,0.0,3.0,3.0,3.66,2.5,1.0,3.98,2.25,6.48,3.5,2013,12,50,Sunday,201312,,,0,99.11606
2013-12-16,2.0,0.0,18.0,0.0,3.0,3.0,6.0,3.66,2.5,1.0,3.98,2.25,6.48,3.5,2013,12,51,Monday,201312,,,0,99.11606
2013-12-17,1.0,0.0,11.0,0.0,1.0,7.0,2.0,3.66,2.5,1.0,3.98,2.25,6.48,3.5,2013,12,51,Tuesday,201312,,,0,99.11606
2013-12-18,1.0,0.0,14.0,0.0,0.0,5.0,4.0,3.66,2.5,1.0,3.98,2.25,6.48,3.5,2013,12,51,Wednesday,201312,,,0,99.11606
2013-12-19,0.0,0.0,25.0,0.0,0.0,2.0,1.0,3.66,2.5,1.0,3.98,2.25,6.48,3.5,2013,12,51,Thursday,201312,,,0,99.11606
2013-12-20,0.0,0.0,24.0,0.0,0.0,0.0,2.0,3.66,2.5,1.0,3.98,2.25,6.48,3.5,2013,12,51,Friday,201312,,,0,99.11606
2013-12-21,1.0,0.0,44.0,0.0,1.0,1.0,2.0,3.66,2.5,1.0,3.98,2.25,6.48,3.5,2013,12,51,Saturday,201312,,,0,99.11606
2013-12-22,1.0,0.0,30.0,0.0,0.0,1.0,7.0,3.66,2.5,1.0,3.98,2.25,6.48,3.5,2013,12,51,Sunday,201312,,,0,99.11606
2013-12-23,0.0,0.0,60.0,0.0,2.0,2.0,1.0,3.66,2.5,1.0,3.98,2.25,6.48,3.5,2013,12,52,Monday,201312,,,0,99.11606
2013-12-24,1.0,0.0,68.0,1.0,1.0,2.0,4.0,3.66,2.5,1.0,3.98,2.25,6.48,3.5,2013,12,52,Tuesday,201312,,,0,99.11606
2013-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66,2.5,1.0,3.98,2.25,6.48,3.5,2013,12,52,Wednesday,201312,Christmas,,0,99.11606
2013-12-26,1.0,0.0,50.0,0.0,1.0,2.0,6.0,3.66,2.5,1.0,3.98,2.25,6.48,3.5,2013,12,52,Thursday,201312,,,0,99.11606
2013-12-27,1.0,0.0,60.0,0.0,2.0,4.0,1.0,3.66,2.5,1.0,3.98,2.25,6.48,3.5,2013,12,52,Friday,201312,,,0,99.11606
2013-12-28,3.0,0.0,80.0,0.0,1.0,1.0,3.0,3.66,2.5,1.0,3.98,2.25,6.48,3.5,2013,12,52,Saturday,201312,,,0,99.11606
2013-12-29,3.0,0.0,35.0,1.0,0.0,3.0,4.0,3.66,2.5,1.0,3.98,2.25,6.48,3.5,2013,12,52,Sunday,201312,,,0,99.11606
2013-12-30,1.0,0.0,69.0,1.0,2.0,5.0,1.0,3.66,2.5,1.0,3.98,2.25,6.48,3.5,2014,12,1,Monday,201412,,,0,100.8715
2013-12-31,1.0,0.0,91.0,0.0,3.0,2.0,6.0,3.66,2.5,1.0,3.98,2.25,6.48,3.5,2014,12,1,Tuesday,201412,,,0,100.8715
2014-01-01,0.0,0.0,60.0,0.0,0.0,2.0,0.0,3.66,2.5,1.0,3.98,2.25,6.48,3.5,2014,1,1,Wednesday,201401,NewYear,,1,99.30221
2014-01-02,1.0,0.0,60.0,0.0,0.0,0.0,0.0,3.66,2.5,1.0,3.98,2.25,6.48,3.5,2014,1,1,Thursday,201401,,,1,99.30221
2014-01-03,0.0,0.0,62.0,1.0,0.0,1.0,5.0,3.66,2.5,1.0,3.98,2.25,6.48,3.5,2014,1,1,Friday,201401,,,1,99.30221
2014-01-04,0.0,3.0,82.0,0.0,3.0,2.0,5.0,3.66,2.5,1.0,3.98,2.25,6.48,3.5,2014,1,1,Saturday,201401,,,1,99.30221
2014-01-05,0.0,4.0,59.0,2.0,9.0,1.0,2.0,3.66,2.5,1.0,3.98,2.25,6.48,3.5,2014,1,1,Sunday,201401,,,1,99.30221
2014-01-06,0.0,3.0,23.0,0.0,3.0,2.0,1.0,3.66,2.5,1.0,3.98,2.25,6.48,3.5,2014,1,2,Monday,201401,,,1,99.30221
2014-01-07,0.0,0.0,34.0,0.0,3.0,1.0,4.0,3.66,2.5,1.0,3.98,2.25,6.48,3.5,2014,1,2,Tuesday,201401,OrthodoxChristmas,,1,99.30221
2014-01-08,0.0,0.0,11.0,0.0,2.0,1.0,4.0,3.66,2.5,1.0,3.98,2.25,6.48,3.5,2014,1,2,Wednesday,201401,,,1,99.30221
2014-01-09,2.0,1.0,0.0,1.0,3.0,0.0,2.0,3.66,2.5,1.0,3.98,2.25,6.48,3.5,2014,1,2,Thursday,201401,,,1,99.30221
2014-01-10,0.0,2.0,1.0,0.0,0.0,0.0,5.0,3.66,2.5,1.0,3.98,2.25,6.48,3.5,2014,1,2,Friday,201401,,,1,99.30221
2014-01-11,0.0,0.0,17.0,2.0,1.0,0.0,6.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,1,2,Saturday,201401,,,0,99.30221
2014-01-12,1.0,2.0,15.0,0.0,5.0,2.0,1.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,1,2,Sunday,201401,,,0,99.30221
2014-01-13,2.0,0.0,12.0,0.0,2.0,0.0,5.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,1,3,Monday,201401,,,0,99.30221
2014-01-14,0.0,6.0,9.0,0.0,2.0,1.0,2.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,1,3,Tuesday,201401,,,0,99.30221
2014-01-15,1.0,1.0,6.0,0.0,3.0,1.0,2.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,1,3,Wednesday,201401,,,0,99.30221
2014-01-16,0.0,4.0,7.0,1.0,0.0,2.0,3.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,1,3,Thursday,201401,,,0,99.30221
2014-01-17,1.0,2.0,26.0,0.0,0.0,0.0,4.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,1,3,Friday,201401,,,0,99.30221
2014-01-18,2.0,0.0,22.0,0.0,4.0,0.0,4.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,1,3,Saturday,201401,,,0,99.30221
2014-01-19,0.0,0.0,26.0,0.0,4.0,0.0,7.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,1,3,Sunday,201401,,,0,99.30221
2014-01-20,1.0,0.0,0.0,0.0,1.0,2.0,7.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,1,4,Monday,201401,MartinLutherKingDay,,0,99.30221
2014-01-21,2.0,0.0,0.0,0.0,1.0,0.0,2.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,1,4,Tuesday,201401,,,0,99.30221
2014-01-22,0.0,2.0,0.0,0.0,1.0,1.0,12.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,1,4,Wednesday,201401,,,0,99.30221
2014-01-23,1.0,1.0,0.0,0.0,0.0,1.0,2.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,1,4,Thursday,201401,,,0,99.30221
2014-01-24,1.0,1.0,0.0,0.0,0.0,1.0,4.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,1,4,Friday,201401,,,0,99.30221
2014-01-25,0.0,4.0,0.0,0.0,3.0,1.0,6.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,1,4,Saturday,201401,,,0,99.30221
2014-01-26,0.0,0.0,0.0,1.0,5.0,2.0,7.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,1,4,Sunday,201401,,,0,99.30221
2014-01-27,1.0,2.0,0.0,0.0,0.0,0.0,8.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,1,5,Monday,201401,,,0,99.30221
2014-01-28,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,1,5,Tuesday,201401,,,0,99.30221
2014-01-29,2.0,0.0,0.0,0.0,0.0,0.0,5.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,1,5,Wednesday,201401,,,0,99.30221
2014-01-30,0.0,0.0,0.0,2.0,1.0,1.0,8.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,1,5,Thursday,201401,,,0,99.30221
2014-01-31,1.0,0.0,0.0,0.0,1.0,1.0,5.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,1,5,Friday,201401,,,0,99.30221
2014-02-01,1.0,4.0,0.0,0.0,1.0,1.0,7.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,2,5,Saturday,201402,,,1,99.37769
2014-02-02,1.0,2.0,0.0,0.0,0.0,0.0,4.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,2,5,Sunday,201402,SuperBowl,,1,99.37769
2014-02-03,0.0,0.0,17.0,0.0,2.0,0.0,0.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,2,6,Monday,201402,,,1,99.37769
2014-02-04,0.0,0.0,4.0,1.0,0.0,0.0,0.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,2,6,Tuesday,201402,,,1,99.37769
2014-02-05,0.0,1.0,13.0,0.0,1.0,0.0,5.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,2,6,Wednesday,201402,,,1,99.37769
2014-02-06,0.0,3.0,9.0,6.0,0.0,0.0,4.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,2,6,Thursday,201402,,,1,99.37769
2014-02-07,1.0,2.0,8.0,0.0,3.0,0.0,3.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,2,6,Friday,201402,,,1,99.37769
2014-02-08,0.0,0.0,14.0,0.0,1.0,0.0,0.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,2,6,Saturday,201402,,,1,99.37769
2014-02-09,1.0,2.0,3.0,0.0,1.0,2.0,10.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,2,6,Sunday,201402,,,1,99.37769
2014-02-10,0.0,4.0,2.0,0.0,1.0,0.0,3.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,2,7,Monday,201402,,,1,99.37769
2014-02-11,0.0,0.0,9.0,0.0,0.0,0.0,3.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,2,7,Tuesday,201402,,,0,99.37769
2014-02-12,0.0,0.0,10.0,0.0,4.0,2.0,3.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,2,7,Wednesday,201402,,,0,99.37769
2014-02-13,0.0,3.0,5.0,0.0,1.0,4.0,2.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,2,7,Thursday,201402,,,0,99.37769
2014-02-14,2.0,0.0,7.0,0.0,0.0,2.0,5.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,2,7,Friday,201402,ValentinesDay,,0,99.37769
2014-02-15,0.0,0.0,16.0,0.0,0.0,2.0,5.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,2,7,Saturday,201402,,,0,99.37769
2014-02-16,2.0,2.0,9.0,0.0,0.0,0.0,8.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,2,7,Sunday,201402,,,0,99.37769
2014-02-17,0.0,1.0,6.0,0.0,0.0,1.0,0.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,2,8,Monday,201402,PresidentsDay,,0,99.37769
2014-02-18,0.0,0.0,8.0,0.0,0.0,0.0,5.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,2,8,Tuesday,201402,,,0,99.37769
2014-02-19,0.0,1.0,5.0,0.0,0.0,0.0,3.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,2,8,Wednesday,201402,,,0,99.37769
2014-02-20,0.0,0.0,4.0,0.0,0.0,0.0,1.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,2,8,Thursday,201402,,,0,99.37769
2014-02-21,1.0,0.0,5.0,0.0,0.0,1.0,2.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,2,8,Friday,201402,,,0,99.37769
2014-02-22,4.0,1.0,18.0,0.0,0.0,2.0,6.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,2,8,Saturday,201402,,,0,99.37769
2014-02-23,1.0,1.0,9.0,0.0,0.0,0.0,3.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,2,8,Sunday,201402,,,0,99.37769
2014-02-24,0.0,0.0,3.0,0.0,0.0,1.0,1.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,2,9,Monday,201402,,,0,99.37769
2014-02-25,2.0,0.0,2.0,0.0,0.0,1.0,2.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,2,9,Tuesday,201402,,,0,99.37769
2014-02-26,0.0,0.0,6.0,0.0,0.0,3.0,4.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,2,9,Wednesday,201402,,,0,99.37769
2014-02-27,0.0,0.0,7.0,0.0,0.0,1.0,5.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,2,9,Thursday,201402,,,0,99.37769
2014-02-28,3.0,0.0,6.0,0.0,0.0,0.0,7.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,2,9,Friday,201402,,,0,99.37769
2014-03-01,1.0,0.0,11.0,0.0,0.0,2.0,7.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,3,9,Saturday,201403,,,1,99.41241
2014-03-02,1.0,0.0,8.0,1.0,0.0,3.0,11.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,3,9,Sunday,201403,,,1,99.41241
2014-03-03,0.0,0.0,7.0,0.0,0.0,3.0,3.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,3,10,Monday,201403,,,1,99.41241
2014-03-04,3.0,1.0,5.0,0.0,0.0,4.0,6.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,3,10,Tuesday,201403,,,1,99.41241
2014-03-05,0.0,0.0,2.0,0.0,0.0,1.0,6.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,3,10,Wednesday,201403,LentStart,,1,99.41241
2014-03-06,0.0,0.0,6.0,0.0,0.0,2.0,2.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,3,10,Thursday,201403,,,1,99.41241
2014-03-07,1.0,3.0,4.0,0.0,0.0,2.0,8.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,3,10,Friday,201403,,,1,99.41241
2014-03-08,2.0,0.0,5.0,1.0,0.0,1.0,11.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,3,10,Saturday,201403,,,1,99.41241
2014-03-09,0.0,0.0,13.0,1.0,0.0,3.0,7.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,3,10,Sunday,201403,,,1,99.41241
2014-03-10,4.0,0.0,9.0,0.0,0.0,2.0,3.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,3,11,Monday,201403,,,1,99.41241
2014-03-11,1.0,1.0,5.0,1.0,0.0,1.0,6.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,3,11,Tuesday,201403,,,0,99.41241
2014-03-12,1.0,0.0,11.0,3.0,0.0,0.0,8.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,3,11,Wednesday,201403,LentWeek2,,0,99.41241
2014-03-13,0.0,0.0,6.0,0.0,0.0,0.0,4.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,3,11,Thursday,201403,,,0,99.41241
2014-03-14,0.0,0.0,6.0,0.0,0.0,0.0,4.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,3,11,Friday,201403,,,0,99.41241
2014-03-15,0.0,3.0,15.0,0.0,0.0,2.0,10.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,3,11,Saturday,201403,,,0,99.41241
2014-03-16,2.0,3.0,10.0,0.0,0.0,2.0,0.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,3,11,Sunday,201403,Purim End,,0,99.41241
2014-03-17,0.0,0.0,10.0,1.0,0.0,2.0,0.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,3,12,Monday,201403,StPatricksDay,,0,99.41241
2014-03-18,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,3,12,Tuesday,201403,,,0,99.41241
2014-03-19,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,3,12,Wednesday,201403,,,0,99.41241
2014-03-20,1.0,0.0,2.0,0.0,0.0,1.0,0.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,3,12,Thursday,201403,,,0,99.41241
2014-03-21,1.0,4.0,3.0,1.0,0.0,0.0,0.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,3,12,Friday,201403,,,0,99.41241
2014-03-22,1.0,2.0,12.0,0.0,0.0,0.0,0.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,3,12,Saturday,201403,,,0,99.41241
2014-03-23,0.0,0.0,12.0,0.0,0.0,1.0,7.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,3,12,Sunday,201403,,,0,99.41241
2014-03-24,0.0,0.0,7.0,0.0,0.0,0.0,4.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,3,13,Monday,201403,,,0,99.41241
2014-03-25,0.0,1.0,13.0,1.0,0.0,0.0,6.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,3,13,Tuesday,201403,,,0,99.41241
2014-03-26,1.0,1.0,6.0,0.0,0.0,2.0,7.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,3,13,Wednesday,201403,,,0,99.41241
2014-03-27,0.0,0.0,5.0,0.0,0.0,3.0,7.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,3,13,Thursday,201403,,,0,99.41241
2014-03-28,0.0,1.0,7.0,0.0,0.0,0.0,4.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,3,13,Friday,201403,,,0,99.41241
2014-03-29,1.0,0.0,12.0,0.0,0.0,2.0,3.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,3,13,Saturday,201403,,,0,99.41241
2014-03-30,0.0,1.0,11.0,1.0,0.0,0.0,11.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,3,13,Sunday,201403,,,0,99.41241
2014-03-31,0.0,0.0,13.0,0.0,0.0,0.0,6.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,3,14,Monday,201403,,,0,99.41241
2014-04-01,0.0,0.0,5.0,2.0,0.0,0.0,6.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,4,14,Tuesday,201404,,,1,99.49106
2014-04-02,0.0,0.0,8.0,0.0,0.0,0.0,7.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,4,14,Wednesday,201404,,,1,99.49106
2014-04-03,0.0,0.0,8.0,0.0,0.0,0.0,6.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,4,14,Thursday,201404,,,1,99.49106
2014-04-04,0.0,2.0,18.0,0.0,0.0,2.0,7.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,4,14,Friday,201404,,,1,99.49106
2014-04-05,1.0,1.0,15.0,0.0,0.0,1.0,8.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,4,14,Saturday,201404,,,1,99.49106
2014-04-06,0.0,0.0,13.0,1.0,0.0,1.0,3.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,4,14,Sunday,201404,,,1,99.49106
2014-04-07,0.0,0.0,7.0,0.0,0.0,1.0,5.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,4,15,Monday,201404,,,1,99.49106
2014-04-08,0.0,1.0,8.0,1.0,0.0,2.0,9.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,4,15,Tuesday,201404,,,1,99.49106
2014-04-09,0.0,2.0,5.0,4.0,0.0,1.0,6.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,4,15,Wednesday,201404,,,1,99.49106
2014-04-10,0.0,0.0,7.0,0.0,0.0,1.0,9.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,4,15,Thursday,201404,,,1,99.49106
2014-04-11,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,4,15,Friday,201404,,,0,99.49106
2014-04-12,2.0,3.0,0.0,0.0,0.0,2.0,11.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,4,15,Saturday,201404,,,0,99.49106
2014-04-13,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,4,15,Sunday,201404,,,0,99.49106
2014-04-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,4,16,Monday,201404,,,0,99.49106
2014-04-15,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,4,16,Tuesday,201404,,,0,99.49106
2014-04-16,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,4,16,Wednesday,201404,,,0,99.49106
2014-04-17,0.0,3.0,0.0,1.0,0.0,0.0,7.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,4,16,Thursday,201404,,,0,99.49106
2014-04-18,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,4,16,Friday,201404,,,0,99.49106
2014-04-19,0.0,1.0,0.0,0.0,0.0,1.0,8.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,4,16,Saturday,201404,,,0,99.49106
2014-04-20,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,4,16,Sunday,201404,Easter,OrthodoxEaster,0,99.49106
2014-04-21,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,4,17,Monday,201404,,,0,99.49106
2014-04-22,0.0,0.0,0.0,0.0,0.0,4.0,6.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,4,17,Tuesday,201404,Pesach End,,0,99.49106
2014-04-23,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,4,17,Wednesday,201404,,,0,99.49106
2014-04-24,0.0,1.0,0.0,0.0,0.0,2.0,1.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,4,17,Thursday,201404,,,0,99.49106
2014-04-25,1.0,3.0,0.0,0.0,0.0,1.0,4.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,4,17,Friday,201404,,,0,99.49106
2014-04-26,1.0,1.0,0.0,1.0,0.0,1.0,11.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,4,17,Saturday,201404,,,0,99.49106
2014-04-27,1.0,0.0,0.0,2.0,0.0,3.0,6.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,4,17,Sunday,201404,,,0,99.49106
2014-04-28,1.0,2.0,0.0,0.0,0.0,0.0,8.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,4,18,Monday,201404,,,0,99.49106
2014-04-29,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,4,18,Tuesday,201404,,,0,99.49106
2014-04-30,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,4,18,Wednesday,201404,,,0,99.49106
2014-05-01,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,5,18,Thursday,201405,,,1,99.47639
2014-05-02,1.0,1.0,0.0,0.0,0.0,2.0,4.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,5,18,Friday,201405,,,1,99.47639
2014-05-03,1.0,2.0,0.0,0.0,0.0,1.0,6.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,5,18,Saturday,201405,,,1,99.47639
2014-05-04,1.0,1.0,0.0,0.0,0.0,3.0,6.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,5,18,Sunday,201405,,,1,99.47639
